source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,2530894,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530894,1718,2006,16,2006-08-12,Sao Caetano,Santa Cruz,2,0,,,Emerson Leão,Renê Simões
Transfermarkt,2530897,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530897,1719,2006,16,2006-08-12,Corinthians,Figueirense,1,3,5-3-2,4-3-1-2,Geninho,Waldemar Lemos
Transfermarkt,2530896,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530896,1720,2006,16,2006-08-12,Flamengo,Ponte Preta,0,0,,,Ney Franco,Marco Aurélio
Transfermarkt,2530898,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530898,1721,2006,16,2006-08-13,Botafogo-RJ,Palmeiras,1,3,,,Cuca,Tite
Transfermarkt,2530900,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530900,1722,2006,16,2006-08-13,Gremio,Athletico-PR,2,0,,,Mano Menezes,Vadão
Transfermarkt,2530899,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530899,1723,2006,16,2006-08-13,Cruzeiro,Fluminense,2,3,,,Paulo César Gusmão,Josué Teixeira
Transfermarkt,2530901,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530901,1724,2006,16,2006-08-13,Fortaleza,Internacional,1,2,,,Hélio dos Anjos,Abel Braga
Transfermarkt,2530902,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530902,1725,2006,16,2006-08-13,Sao Paulo,Goias,2,1,,,Muricy Ramalho,Antônio Lopes
Transfermarkt,2530903,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530903,1726,2006,16,2006-08-13,Parana,Santos,1,1,,,Gilson Kleina,Vanderlei Luxemburgo
Transfermarkt,2530904,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530904,1727,2006,17,2006-08-16,Ponte Preta,Fortaleza,1,3,,,Marco Aurélio,Hélio dos Anjos
Transfermarkt,2530906,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530906,1728,2006,17,2006-08-16,Santa Cruz,Gremio,2,4,,,Renê Simões,Mano Menezes
Transfermarkt,2530905,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530905,1729,2006,17,2006-08-16,Vasco,Sao Caetano,1,2,,,Renato Gaúcho,Emerson Leão
Transfermarkt,2530907,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530907,1730,2006,17,2006-08-16,Goias,Botafogo-RJ,2,2,,,Antônio Lopes,Cuca
Transfermarkt,2530910,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530910,1733,2006,17,2006-08-17,Santos,Cruzeiro,2,0,,,Vanderlei Luxemburgo,Oswaldo de Oliveira
Transfermarkt,2530911,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530911,1734,2006,17,2006-08-17,Palmeiras,Juventude,1,1,,,Tite,Ivo Wortmann
Transfermarkt,2530912,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530912,1735,2006,17,2006-09-30,Internacional,Parana,3,2,,,Abel Braga,Gilson Kleina
Transfermarkt,2638709,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2638709,1736,2006,17,2006-09-30,Athletico-PR,Sao Paulo,0,0,,,Vadão,Muricy Ramalho
Transfermarkt,2530914,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530914,1737,2006,18,2006-08-19,Ponte Preta,Goias,3,2,,,Marco Aurélio,Geninho
Transfermarkt,2530915,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530915,1738,2006,18,2006-08-19,Flamengo,Gremio,1,0,4-5-1,4-5-1,Ney Franco,Mano Menezes
Transfermarkt,2530916,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530916,1739,2006,18,2006-08-20,Fluminense,Santa Cruz,1,1,,,Josué Teixeira,Renê Simões
Transfermarkt,2530919,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530919,1740,2006,18,2006-08-20,Santos,Vasco,0,2,,,Vanderlei Luxemburgo,Renato Gaúcho
Transfermarkt,2530917,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530917,1741,2006,18,2006-08-20,Fortaleza,Juventude,4,1,,,Hélio dos Anjos,Ivo Wortmann
Transfermarkt,2530918,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530918,1742,2006,18,2006-08-20,Cruzeiro,Sao Paulo,2,2,4-5-1,3-5-2,Oswaldo de Oliveira,Muricy Ramalho
Transfermarkt,2530920,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530920,1743,2006,18,2006-08-20,Figueirense,Athletico-PR,3,3,4-3-1-2,5-4-1 plano,Waldemar Lemos,Vadão
Transfermarkt,2530921,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530921,1744,2006,18,2006-08-20,Parana,Sao Caetano,1,0,5-4-1 plano,5-3-2,Caio Júnior,Paulo César Gusmão
Transfermarkt,2530922,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530922,1745,2006,18,2006-08-20,Internacional,Palmeiras,1,1,4-3-1-2,4-4-2 duplo 6,Abel Braga,Tite
Transfermarkt,2530923,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530923,1746,2006,18,2006-08-20,Corinthians,Botafogo-RJ,1,0,5-4-1,4-4-2 duplo 6,Emerson Leão,Cuca
Transfermarkt,2530926,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530926,1747,2006,19,2006-08-23,Athletico-PR,Ponte Preta,3,0,,,Vadão,Marco Aurélio
Transfermarkt,2530924,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530924,1748,2006,19,2006-08-23,Goias,Internacional,2,2,,,Antônio Lopes,Abel Braga
Transfermarkt,2530925,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530925,1749,2006,19,2006-08-23,Palmeiras,Fluminense,3,0,4-5-1,4-4-2 duplo 6,Tite,Josué Teixeira
Transfermarkt,2530927,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530927,1750,2006,19,2006-08-23,Botafogo-RJ,Cruzeiro,1,0,,,Cuca,Oswaldo de Oliveira
Transfermarkt,2530931,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530931,1754,2006,19,2006-08-24,Gremio,Fortaleza,4,1,,,Mano Menezes,Hélio dos Anjos
Transfermarkt,2530932,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530932,1755,2006,19,2006-08-24,Sao Paulo,Parana,3,2,,,Muricy Ramalho,Caio Júnior
Transfermarkt,2530933,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530933,1756,2006,19,2006-08-24,Vasco,Figueirense,3,1,,,Renato Gaúcho,Waldemar Lemos
Transfermarkt,2530934,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530934,1757,2006,20,2006-08-26,Fluminense,Athletico-PR,1,2,4-3-1-2,4-3-1-2,Antônio Lopes,Vadão
Transfermarkt,2530935,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530935,1758,2006,20,2006-08-26,Santos,Goias,2,1,,,Vanderlei Luxemburgo,Geninho
Transfermarkt,2530936,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530936,1759,2006,20,2006-08-26,Cruzeiro,Sao Caetano,3,0,,,Oswaldo de Oliveira,Paulo César Gusmão
Transfermarkt,2530940,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530940,1760,2006,20,2006-08-27,Flamengo,Sao Paulo,1,1,,,Ney Franco,Muricy Ramalho
Transfermarkt,2530939,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530939,1761,2006,20,2006-08-27,Corinthians,Gremio,0,2,,,Emerson Leão,Mano Menezes
Transfermarkt,2530937,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530937,1762,2006,20,2006-08-27,Internacional,Vasco,1,2,,,Abel Braga,Renato Gaúcho
Transfermarkt,2530938,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530938,1763,2006,20,2006-08-27,Parana,Juventude,0,1,,,Gilson Kleina,Ivo Wortmann
Transfermarkt,2530942,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530942,1764,2006,20,2006-08-27,Ponte Preta,Palmeiras,1,1,,,Marco Aurélio,Tite
Transfermarkt,2530943,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530943,1765,2006,20,2006-08-27,Figueirense,Santa Cruz,2,0,,,Waldemar Lemos,Renê Simões
Transfermarkt,2530941,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530941,1766,2006,20,2006-08-27,Fortaleza,Botafogo-RJ,2,3,,,Hélio dos Anjos,Cuca
Transfermarkt,2530945,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530945,1767,2006,21,2006-08-30,Gremio,Cruzeiro,2,1,,,Mano Menezes,Oswaldo de Oliveira
Transfermarkt,2530946,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530946,1768,2006,21,2006-08-30,Goias,Fluminense,3,1,,,Geninho,Antônio Lopes
Transfermarkt,2530947,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530947,1769,2006,21,2006-08-30,Santa Cruz,Internacional,0,2,,,Renê Simões,Abel Braga
Transfermarkt,2530948,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530948,1770,2006,21,2006-08-30,Palmeiras,Figueirense,1,1,4-4-2 duplo 6,4-3-1-2,Tite,Waldemar Lemos
Transfermarkt,2530952,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530952,1774,2006,21,2006-08-31,Botafogo-RJ,Parana,4,0,,,Cuca,Gilson Kleina
Transfermarkt,2530953,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530953,1775,2006,21,2006-08-31,Sao Paulo,Fortaleza,1,1,,,Muricy Ramalho,Hélio dos Anjos
Transfermarkt,2530954,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530954,1776,2006,21,2006-08-31,Vasco,Ponte Preta,2,2,,,Renato Gaúcho,Marco Aurélio
Transfermarkt,2530958,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530958,1777,2006,22,2006-09-02,Cruzeiro,Figueirense,2,2,,,Oswaldo de Oliveira,Waldemar Lemos
Transfermarkt,2530959,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530959,1778,2006,22,2006-09-02,Flamengo,Internacional,1,2,4-5-1,5-3-2,Ney Franco,Abel Braga
Transfermarkt,2530960,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530960,1779,2006,22,2006-09-03,Santos,Palmeiras,5,1,,,Vanderlei Luxemburgo,Tite
Transfermarkt,2530961,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530961,1780,2006,22,2006-09-03,Gremio,Parana,2,1,,,Mano Menezes,Caio Júnior
Transfermarkt,2530964,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530964,1782,2006,22,2006-09-03,Athletico-PR,Botafogo-RJ,0,5,,,Vadão,Cuca
Transfermarkt,2530963,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530963,1783,2006,22,2006-09-03,Goias,Juventude,2,0,,,Geninho,Ivo Wortmann
Transfermarkt,2530965,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530965,1784,2006,22,2006-09-03,Fluminense,Vasco,1,1,,,Antônio Lopes,Renato Gaúcho
Transfermarkt,2530966,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530966,1785,2006,22,2006-09-03,Santa Cruz,Sao Paulo,1,3,,,Renê Simões,Muricy Ramalho
Transfermarkt,2530967,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530967,1786,2006,22,2006-09-03,Corinthians,Ponte Preta,1,0,,,Emerson Leão,Marco Aurélio
Transfermarkt,2530968,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530968,1787,2006,23,2006-09-09,Ponte Preta,Santa Cruz,2,0,,,Marco Aurélio,Dado Cavalcanti
Transfermarkt,2530970,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530970,1788,2006,23,2006-09-09,Vasco,Gremio,1,1,,,Renato Gaúcho,Mano Menezes
Transfermarkt,2530969,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530969,1789,2006,23,2006-09-09,Palmeiras,Sao Caetano,3,1,,,Tite,Hélio dos Anjos
Transfermarkt,2530971,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530971,1790,2006,23,2006-09-10,Juventude,Cruzeiro,2,0,,,Ivo Wortmann,Oswaldo de Oliveira
Transfermarkt,2530973,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530973,1791,2006,23,2006-09-10,Sao Paulo,Corinthians,0,0,4-4-2 duplo 6,4-4-2 duplo 6,Muricy Ramalho,Emerson Leão
Transfermarkt,2530972,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530972,1792,2006,23,2006-09-10,Parana,Fluminense,1,0,,,Gilson Kleina,Antônio Lopes
Transfermarkt,2530974,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530974,1793,2006,23,2006-09-10,Figueirense,Goias,2,2,,,Waldemar Lemos,Geninho
Transfermarkt,2530977,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530977,1794,2006,23,2006-09-10,Internacional,Athletico-PR,2,0,4-2-3-1,4-3-3 defensivo,Abel Braga,Vadão
Transfermarkt,2530975,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530975,1795,2006,23,2006-09-10,Botafogo-RJ,Flamengo,0,2,,,Cuca,Ney Franco
Transfermarkt,2530976,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2530976,1796,2006,23,2006-09-10,Fortaleza,Santos,1,1,,,Roberval Davino,Vanderlei Luxemburgo
Transfermarkt,2531410,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531410,1797,2006,24,2006-09-16,Athletico-PR,Santa Cruz,2,1,,,Vadão,Dado Cavalcanti
Transfermarkt,2531412,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531412,1798,2006,24,2006-09-16,Vasco,Goias,0,0,,,Renato Gaúcho,Antônio Lopes
Transfermarkt,2531411,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531411,1799,2006,24,2006-09-16,Corinthians,Parana,1,0,,,Emerson Leão,Caio Júnior
Transfermarkt,2531413,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531413,1800,2006,24,2006-09-17,Cruzeiro,Palmeiras,1,0,,,Oswaldo de Oliveira,Tite
Transfermarkt,2531415,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531415,1801,2006,24,2006-09-17,Sao Paulo,Internacional,2,0,,,Muricy Ramalho,Abel Braga
Transfermarkt,2531416,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531416,1802,2006,24,2006-09-17,Gremio,Botafogo-RJ,4,0,,,Mano Menezes,Cuca
Transfermarkt,2531414,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531414,1803,2006,24,2006-09-17,Juventude,Sao Caetano,1,0,,,Ivo Wortmann,Hélio dos Anjos
Transfermarkt,2531417,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531417,1804,2006,24,2006-09-17,Fluminense,Figueirense,2,0,,,Antônio Lopes,Waldemar Lemos
Transfermarkt,2531418,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531418,1805,2006,24,2006-09-17,Ponte Preta,Santos,1,0,,,Marco Aurélio,Vanderlei Luxemburgo
Transfermarkt,2531419,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531419,1806,2006,24,2006-09-17,Fortaleza,Flamengo,3,4,,,Roberval Davino,Ney Franco
Transfermarkt,2531420,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531420,1807,2006,25,2006-09-20,Gremio,Ponte Preta,4,0,,,Mano Menezes,Marco Aurélio
Transfermarkt,2531421,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531421,1808,2006,25,2006-09-20,Figueirense,Internacional,1,0,,,Waldemar Lemos,Abel Braga
Transfermarkt,2531422,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531422,1809,2006,25,2006-09-20,Botafogo-RJ,Juventude,2,1,,,Cuca,Ivo Wortmann
Transfermarkt,2531423,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531423,1810,2006,25,2006-09-20,Parana,Fortaleza,2,0,,,Gilson Kleina,Roberval Davino
Transfermarkt,2531424,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531424,1811,2006,25,2006-09-20,Goias,Athletico-PR,2,2,,,Antônio Lopes,Vadão
Transfermarkt,2531428,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531428,1815,2006,25,2006-09-21,Flamengo,Cruzeiro,1,0,4-3-1-2,4-5-1,Ney Franco,Oswaldo de Oliveira
Transfermarkt,2531429,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2531429,1816,2006,25,2006-09-21,Santa Cruz,Palmeiras,3,2,,,Fito Neves,Tite
Transfermarkt,2532142,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532142,1817,2006,26,2006-09-23,Fluminense,Fortaleza,1,3,,,Antônio Lopes,Roberval Davino
Transfermarkt,2532143,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532143,1818,2006,26,2006-09-23,Athletico-PR,Sao Caetano,3,1,,,Vadão,Hélio dos Anjos
Transfermarkt,2532146,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532146,1819,2006,26,2006-09-24,Santos,Flamengo,3,0,,,Vanderlei Luxemburgo,Ney Franco
Transfermarkt,2532147,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532147,1820,2006,26,2006-09-24,Palmeiras,Sao Paulo,3,1,,,Marcelo Vilar,Muricy Ramalho
Transfermarkt,2532145,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532145,1821,2006,26,2006-09-24,Figueirense,Parana,0,1,,,Waldemar Lemos,Gilson Kleina
Transfermarkt,2532144,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532144,1822,2006,26,2006-09-24,Internacional,Corinthians,1,1,,,Abel Braga,Emerson Leão
Transfermarkt,2532148,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532148,1823,2006,26,2006-09-24,Santa Cruz,Juventude,1,0,,,Dado Cavalcanti,Ivo Wortmann
Transfermarkt,2532151,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532151,1824,2006,26,2006-09-24,Ponte Preta,Cruzeiro,0,1,,,Marco Aurélio,Oswaldo de Oliveira
Transfermarkt,2532150,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532150,1825,2006,26,2006-09-24,Vasco,Botafogo-RJ,0,0,,,Renato Gaúcho,Cuca
Transfermarkt,2532149,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532149,1826,2006,26,2006-09-24,Goias,Gremio,4,0,,,Geninho,Mano Menezes
Transfermarkt,2532154,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532154,1827,2006,27,2006-10-04,Fortaleza,Figueirense,1,1,,,Roberval Davino,Waldemar Lemos
Transfermarkt,2532152,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532152,1828,2006,27,2006-10-04,Juventude,Athletico-PR,3,2,,,Ivo Wortmann,Vadão
Transfermarkt,2532153,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532153,1829,2006,27,2006-10-04,Parana,Ponte Preta,2,1,,,Gilson Kleina,Marco Aurélio
Transfermarkt,2532155,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532155,1830,2006,27,2006-10-04,Flamengo,Fluminense,4,1,4-4-2 duplo 6,5-3-2,Ney Franco,Paulo César Gusmão
Transfermarkt,2532159,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532159,1834,2006,27,2006-10-05,Botafogo-RJ,Santa Cruz,3,0,,,Cuca,Dado Cavalcanti
Transfermarkt,2532161,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532161,1835,2006,27,2006-10-05,Corinthians,Santos,0,3,,,Emerson Leão,Vanderlei Luxemburgo
Transfermarkt,2532160,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532160,1836,2006,27,2006-10-05,Cruzeiro,Internacional,2,1,,,Oswaldo de Oliveira,Abel Braga
Transfermarkt,2532353,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532353,1838,2006,28,2006-10-07,Vasco,Fortaleza,2,0,,,Renato Gaúcho,Roberval Davino
Transfermarkt,2532352,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532352,1839,2006,28,2006-10-07,Fluminense,Sao Paulo,1,2,5-3-2,4-3-3 ofensivo,Paulo César Gusmão,Muricy Ramalho
Transfermarkt,2532356,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532356,1840,2006,28,2006-10-08,Palmeiras,Flamengo,3,1,3-5-2,4-5-1,Marcelo Vilar,Ney Franco
Transfermarkt,2532357,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532357,1841,2006,28,2006-10-08,Santa Cruz,Parana,1,3,,,Dado Cavalcanti,Gilson Kleina
Transfermarkt,2532355,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532355,1842,2006,28,2006-10-08,Athletico-PR,Cruzeiro,1,1,,,Vadão,Oswaldo de Oliveira
Transfermarkt,2532354,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532354,1843,2006,28,2006-10-08,Internacional,Sao Caetano,1,0,,,Abel Braga,Hélio dos Anjos
Transfermarkt,2532358,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532358,1844,2006,28,2006-10-08,Goias,Corinthians,3,1,4-4-2 duplo 6,4-3-2-1,Geninho,Emerson Leão
Transfermarkt,2532360,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532360,1845,2006,28,2006-10-08,Santos,Gremio,1,0,,,Vanderlei Luxemburgo,Mano Menezes
Transfermarkt,2532359,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532359,1846,2006,28,2006-10-08,Figueirense,Botafogo-RJ,1,0,4-3-1-2,4-3-1-2,Waldemar Lemos,Cuca
Transfermarkt,2532437,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532437,1847,2006,29,2006-10-14,Cruzeiro,Fortaleza,0,0,,,Oswaldo de Oliveira,Roberval Davino
Transfermarkt,2532440,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532440,1848,2006,29,2006-10-14,Sao Paulo,Juventude,5,0,,,Muricy Ramalho,Ivo Wortmann
Transfermarkt,2532438,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532438,1849,2006,29,2006-10-14,Botafogo-RJ,Santos,4,3,4-4-2 duplo 6,5-3-2,Cuca,Vanderlei Luxemburgo
Transfermarkt,2532439,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2532439,1850,2006,29,2006-10-14,Sao Caetano,Gremio,0,2,,,Hélio dos Anjos,Mano Menezes
